MAK,VehicleKnownOwnedNumber,NetWorth,Marital_S,Marital_M,Gardening,HomeImprovement,OutdoorsGrouping,NumberOfChildren,OwnerRenter,SingleParent,HomeImprovementDIY
6192149528,0.0,9.0,True,False,0,0,0,0.0,0,0,0
9931068925,0.0,9.0,True,False,1,0,1,0.0,1,0,0
7561805661,1.0,9.0,True,False,1,1,0,0.0,1,0,0
6258294138,3.0,9.0,False,False,0,0,0,0.0,0,0,1
6698627286,0.0,9.0,True,False,1,1,1,0.0,1,0,1
7476713798,0.0,9.0,False,True,0,0,1,0.0,1,0,0
9467744811,2.0,9.0,False,True,1,1,1,4.0,1,0,1
9278426282,0.0,9.0,False,True,1,1,1,0.0,0,0,1
9511692705,0.0,4.0,False,False,1,0,0,0.0,0,0,0
8943496384,1.0,9.0,False,True,1,0,1,0.0,1,0,0
2910375799,1.0,9.0,False,True,1,0,1,0.0,1,0,0
1664132069,0.0,9.0,False,False,0,0,0,0.0,0,0,0
3660522604,0.0,4.0,False,False,0,0,0,0.0,0,0,0
3525373678,0.0,3.0,False,False,0,0,0,0.0,0,0,0
1652974513,1.0,9.0,False,True,1,1,1,0.0,1,0,1
8637757223,0.0,8.0,False,True,1,1,1,0.0,1,0,0
9833556092,0.0,9.0,False,True,1,1,1,2.0,1,0,1
4256241286,0.0,9.0,True,False,1,1,1,1.0,1,1,0
6661726664,1.0,1.0,False,False,0,0,1,0.0,0,0,1
6419306350,0.0,9.0,False,True,1,1,1,1.0,1,0,1
6039255006,0.0,9.0,True,False,1,1,1,0.0,1,0,1
3217792078,3.0,9.0,False,True,1,0,1,0.0,1,0,1
5453240689,1.0,9.0,True,False,1,1,1,0.0,1,0,0
7201208877,3.0,9.0,False,True,1,1,1,0.0,1,0,1
6805214315,0.0,9.0,True,False,1,1,1,1.0,1,1,1
6920029031,0.0,9.0,False,False,0,0,0,0.0,0,0,0
4758908359,3.0,9.0,False,True,0,0,0,0.0,1,0,0
6416856665,0.0,9.0,True,False,1,1,1,1.0,1,1,0
2371547807,0.0,9.0,False,True,1,1,0,1.0,1,0,0
2096840013,0.0,9.0,False,True,1,0,0,0.0,1,0,0
6166179021,2.0,7.0,False,False,0,0,0,0.0,0,0,0
1300818252,0.0,9.0,False,False,0,0,0,0.0,0,0,0
8697532318,1.0,9.0,False,True,1,1,1,0.0,0,0,1
1091601050,0.0,6.0,False,True,1,0,1,0.0,1,0,0
5405009794,0.0,8.0,True,False,1,1,0,0.0,1,0,0
7517102529,1.0,9.0,True,False,1,1,0,1.0,1,1,0
7030782689,0.0,9.0,False,False,0,0,0,0.0,0,0,0
5551418266,0.0,7.0,True,False,1,1,0,0.0,1,0,0
7039692922,1.0,9.0,True,False,1,1,1,0.0,1,0,0
1529397250,0.0,9.0,False,True,1,1,1,2.0,1,0,1
5791703035,0.0,9.0,False,False,0,0,0,0.0,0,0,0
4166448540,0.0,9.0,False,True,1,1,1,2.0,1,0,0
4512008894,0.0,9.0,True,False,0,1,0,3.0,1,1,0
5791356428,1.0,9.0,False,True,1,1,1,1.0,1,0,0
1274951703,2.0,9.0,False,True,1,1,1,3.0,1,0,0
1449545095,0.0,9.0,True,False,0,0,1,0.0,1,0,0
4161040449,0.0,9.0,False,True,1,1,1,5.0,1,0,0
4199344013,1.0,9.0,False,True,1,1,1,0.0,1,0,1
3797585932,0.0,9.0,False,True,1,1,1,0.0,1,0,0
3398284034,0.0,8.0,True,False,0,0,1,0.0,1,0,0
5109270638,2.0,9.0,False,True,1,1,1,0.0,1,0,1
6415893820,0.0,3.0,False,False,0,0,1,0.0,0,0,0
8989009081,0.0,9.0,False,True,1,0,0,0.0,1,0,0
8979381807,2.0,9.0,False,True,1,1,1,1.0,1,0,0
7189158460,0.0,6.0,False,True,1,1,1,0.0,1,0,0
7762717106,1.0,9.0,False,False,1,0,1,0.0,1,0,1
5493397219,0.0,9.0,False,True,0,1,0,0.0,1,0,0
7005251539,0.0,9.0,False,False,0,0,0,0.0,1,0,0
1857938831,0.0,9.0,False,False,0,0,0,0.0,0,0,1
4680314811,0.0,9.0,False,False,0,0,0,0.0,0,0,0
1867338826,1.0,9.0,True,False,1,1,1,1.0,1,1,1
8179165929,0.0,9.0,False,False,1,0,0,0.0,0,0,0
8224237168,1.0,9.0,False,True,1,0,0,2.0,1,0,0
1457190262,1.0,9.0,False,True,1,1,1,4.0,1,0,0
7201619649,1.0,9.0,True,False,1,1,1,0.0,1,0,0
6484237444,0.0,9.0,False,True,1,1,1,0.0,1,0,1
9574203714,0.0,1.0,True,False,0,0,1,2.0,0,1,0
1763075655,0.0,1.0,True,False,1,0,1,0.0,0,0,1
1965903857,0.0,9.0,True,False,1,0,0,0.0,0,0,0
4847792149,1.0,9.0,False,True,1,1,1,0.0,1,0,0
5266896857,0.0,9.0,False,True,1,1,1,2.0,1,0,0
2979307490,0.0,9.0,False,True,1,1,1,0.0,0,0,1
1311174079,0.0,2.0,True,False,1,1,0,0.0,0,0,0
9327091063,0.0,9.0,False,True,1,1,1,0.0,1,0,0
5423946202,1.0,9.0,True,False,1,1,1,0.0,1,0,0
5159325769,0.0,9.0,True,False,0,0,0,0.0,1,0,0
1981993906,0.0,2.0,True,False,1,1,1,0.0,0,0,0
9725730817,0.0,7.0,False,False,0,0,0,0.0,0,0,0
5036266955,1.0,9.0,False,True,1,1,1,0.0,1,0,1
8830944725,0.0,9.0,False,False,0,0,0,0.0,0,0,0
5023135020,0.0,9.0,False,False,0,0,0,0.0,0,0,0
3867621372,1.0,9.0,True,False,0,1,1,0.0,0,0,0
2642415329,1.0,9.0,False,True,1,1,0,0.0,1,0,0
8806603695,0.0,9.0,False,False,0,0,0,0.0,0,0,0
7854953646,0.0,9.0,True,False,1,0,1,0.0,0,0,0
3513560832,0.0,1.0,True,False,0,0,1,0.0,1,0,0
7622877873,0.0,9.0,True,False,1,1,1,2.0,1,1,1
5493502208,0.0,9.0,True,False,1,1,1,3.0,1,1,0
9004624061,0.0,9.0,False,True,0,0,1,5.0,1,0,0
1899344625,0.0,2.0,False,False,0,0,0,0.0,0,0,0
1165871964,0.0,9.0,False,False,0,0,0,0.0,1,0,0
3221049949,0.0,9.0,False,True,1,1,1,1.0,1,0,1
6993889531,1.0,9.0,False,True,1,1,1,3.0,1,0,1
9406002803,0.0,9.0,False,True,1,1,1,1.0,1,0,1
7036776805,0.0,9.0,True,False,1,0,1,0.0,0,0,0
8994876545,0.0,5.0,False,True,1,1,1,1.0,1,0,1
8431762944,0.0,9.0,False,True,1,0,1,0.0,1,0,0
6948201380,2.0,9.0,False,True,1,1,1,1.0,1,0,1
3548413138,0.0,8.0,True,False,1,1,1,1.0,0,1,0
1796084086,0.0,9.0,False,True,1,1,1,0.0,1,0,1
8652097351,0.0,9.0,False,True,1,1,1,0.0,1,0,1
9565264366,0.0,9.0,False,False,0,0,0,0.0,1,0,0
9556502939,0.0,9.0,True,False,0,0,0,0.0,1,0,0
3591074702,3.0,9.0,True,False,0,0,0,0.0,1,0,0
9321195550,0.0,8.0,False,False,0,0,0,0.0,0,0,0
4210380263,1.0,9.0,False,True,1,1,1,0.0,0,0,1
2908051966,0.0,9.0,True,False,1,1,1,0.0,1,0,0
2303682543,0.0,1.0,False,True,0,0,0,0.0,0,0,0
1325674178,0.0,9.0,False,True,1,1,1,0.0,1,0,0
6775343540,0.0,9.0,False,True,1,1,1,0.0,1,0,1
1002173389,0.0,9.0,True,False,1,1,1,0.0,0,0,0
6220417260,0.0,8.0,True,False,0,0,1,0.0,1,0,0
4474358928,0.0,9.0,False,True,1,0,1,0.0,0,0,0
8346743772,0.0,9.0,False,True,0,0,0,0.0,1,0,0
7640965821,0.0,9.0,False,True,1,1,0,2.0,1,0,0
4501663546,2.0,9.0,False,True,1,1,1,0.0,1,0,1
9679937276,1.0,9.0,False,True,1,1,1,1.0,1,0,1
2211018123,0.0,1.0,True,False,0,0,1,0.0,0,0,1
7436030330,0.0,9.0,False,True,1,1,1,0.0,1,0,0
6195035329,0.0,9.0,False,True,1,1,1,0.0,1,0,1
9796652943,3.0,9.0,True,False,1,1,1,0.0,1,0,1
7484647971,1.0,9.0,True,False,1,0,1,1.0,1,1,0
2844148175,3.0,9.0,False,True,1,1,1,1.0,1,0,1
9891286379,0.0,9.0,False,False,0,0,0,0.0,0,0,0
3868850161,0.0,9.0,False,True,1,1,1,0.0,1,0,0
4823711812,0.0,9.0,False,True,1,1,1,0.0,1,0,1
8813760038,0.0,1.0,False,True,1,0,0,0.0,0,0,0
3230684612,0.0,9.0,False,False,0,0,0,3.0,1,0,0
4328891324,0.0,9.0,False,True,0,0,0,0.0,1,0,0
4175730501,0.0,6.0,False,False,0,0,0,0.0,0,0,0
5770779602,0.0,8.0,True,False,0,0,0,0.0,0,0,0
9632301786,1.0,9.0,False,True,1,1,1,2.0,1,0,1
7034879930,0.0,9.0,False,False,0,0,0,0.0,0,0,0
4522013048,0.0,9.0,True,False,0,1,1,0.0,1,0,0
2076294338,1.0,7.0,False,True,1,1,1,0.0,0,0,1
3313334146,0.0,1.0,False,True,0,0,0,0.0,0,0,0
8986343992,0.0,9.0,False,True,1,1,1,3.0,1,0,0
3913068000,0.0,7.0,True,False,1,1,1,2.0,1,1,0
3357243023,0.0,9.0,False,True,1,1,1,2.0,1,0,0
6668805041,0.0,9.0,False,True,1,1,1,1.0,1,0,1
6288506163,1.0,7.0,False,True,1,1,1,0.0,1,0,1
2035449562,0.0,2.0,False,False,0,0,0,0.0,0,0,0
1158903602,3.0,9.0,False,True,1,1,1,2.0,1,0,0
1049588914,0.0,9.0,True,False,1,1,1,0.0,1,0,1
9617502002,0.0,3.0,False,False,0,0,0,0.0,0,0,0
4519944053,0.0,9.0,True,False,1,1,1,0.0,1,0,0
3321773353,2.0,9.0,False,False,1,1,1,0.0,1,0,0
2774257568,1.0,7.0,True,False,1,1,1,0.0,1,0,1
3778233117,0.0,9.0,False,True,1,1,1,0.0,1,0,0
6356952808,3.0,9.0,False,True,1,1,1,3.0,1,0,1
1157218016,0.0,9.0,False,True,1,1,1,1.0,1,0,0
8980284825,0.0,9.0,False,False,0,0,0,0.0,1,0,0
6820228812,0.0,9.0,False,True,1,0,0,0.0,1,0,0
9002255726,0.0,4.0,False,False,0,0,0,0.0,0,0,0
1755960488,0.0,9.0,False,True,1,1,1,0.0,1,0,1
2029312272,0.0,9.0,True,False,1,1,1,1.0,1,1,0
1092529028,0.0,9.0,False,True,0,0,0,0.0,1,0,0
5192112549,0.0,9.0,True,False,1,1,1,1.0,1,1,1
5113260522,0.0,9.0,True,False,1,1,1,0.0,0,0,1
3348465823,2.0,9.0,False,True,1,1,1,0.0,1,0,0
4345551599,0.0,9.0,False,True,1,1,1,1.0,1,0,1
3476052863,0.0,7.0,True,False,1,0,1,0.0,0,0,0
9217726477,0.0,9.0,False,True,1,1,1,1.0,1,0,1
5908497525,0.0,9.0,False,True,1,1,1,0.0,1,0,0
2712848245,3.0,9.0,False,True,1,1,1,1.0,1,0,0
7285824456,3.0,9.0,False,True,1,1,1,4.0,1,0,0
9088895577,0.0,9.0,False,True,1,1,1,0.0,1,0,0
6819511225,3.0,9.0,False,True,0,0,1,0.0,0,0,0
2879042062,0.0,7.0,True,False,1,0,1,1.0,0,1,1
7072766301,0.0,1.0,False,False,0,0,0,0.0,0,0,0
5777113195,0.0,9.0,False,True,1,1,1,0.0,1,0,1
6207700225,0.0,7.0,False,True,1,1,1,0.0,1,0,0
3553483319,1.0,9.0,False,True,1,0,1,2.0,1,0,1
5744498013,0.0,9.0,False,True,1,1,1,1.0,1,0,1
8697532318,1.0,9.0,False,True,1,1,1,0.0,0,0,1
4234651975,0.0,9.0,False,True,1,1,1,0.0,1,0,0
5466875259,2.0,7.0,False,False,0,0,0,0.0,0,0,0
2135472528,0.0,9.0,False,True,1,1,1,1.0,1,0,1
7772128274,0.0,9.0,True,False,1,1,1,0.0,1,0,0
4496259958,0.0,9.0,True,False,1,0,0,0.0,1,0,0
3030117743,3.0,9.0,False,True,1,1,1,3.0,1,0,1
5020212804,0.0,8.0,False,False,0,0,0,0.0,0,0,0
5214815673,0.0,9.0,True,False,1,1,0,0.0,1,0,1
4514775033,0.0,9.0,False,True,0,0,0,0.0,1,0,0
1645883182,1.0,9.0,False,False,0,1,0,0.0,1,0,0
5282065846,1.0,9.0,False,True,1,0,1,0.0,1,0,0
8831310874,1.0,9.0,True,False,1,0,1,0.0,1,0,1
2340133888,1.0,9.0,True,False,1,1,1,1.0,1,1,1
5459714407,1.0,9.0,True,False,1,0,0,0.0,1,0,0
6556982718,0.0,9.0,False,True,0,0,1,0.0,1,0,0
4587483532,0.0,9.0,False,True,1,1,0,2.0,1,0,0
8464100990,0.0,9.0,True,False,0,0,0,0.0,1,0,0
6255019200,1.0,9.0,True,False,1,0,1,0.0,1,0,0
8892672035,0.0,9.0,True,False,0,0,1,1.0,1,1,0
5150497507,0.0,8.0,False,True,0,0,0,0.0,0,0,0
8462503036,1.0,9.0,True,False,1,1,1,2.0,0,1,1
6138105373,0.0,9.0,False,False,0,0,0,0.0,1,0,0
2512646200,0.0,9.0,False,False,1,1,1,0.0,1,0,0
7056649999,0.0,9.0,False,True,1,1,1,0.0,1,0,1
2029310877,0.0,1.0,False,False,0,0,0,0.0,0,0,0
5332452502,1.0,9.0,False,True,1,1,1,1.0,1,0,0
7224901034,0.0,9.0,True,False,1,0,1,0.0,1,0,1
6436584947,0.0,8.0,False,True,0,0,0,0.0,1,0,0
5111770960,1.0,9.0,True,False,1,0,0,0.0,1,0,0
7644677814,0.0,9.0,False,True,1,0,1,0.0,1,0,1
5173121954,0.0,9.0,True,False,1,1,1,0.0,0,0,0
5313864357,0.0,9.0,False,False,0,0,0,0.0,0,0,0
5360816274,0.0,4.0,False,False,0,0,0,0.0,0,0,0
5557553281,0.0,9.0,False,True,1,1,1,1.0,1,0,0
6928627928,0.0,9.0,True,False,1,1,1,2.0,1,1,0
4411092634,1.0,9.0,False,True,1,1,1,0.0,1,0,0
7902467328,1.0,9.0,False,True,1,1,1,0.0,1,0,0
2826762915,0.0,9.0,False,True,0,0,0,1.0,1,0,0
2803188447,2.0,9.0,True,False,1,1,1,0.0,1,0,0
6038152308,0.0,9.0,False,False,0,0,0,0.0,1,0,0
2210287108,0.0,9.0,False,False,0,1,0,0.0,1,0,0
5267216997,0.0,9.0,False,True,1,1,0,2.0,1,0,0
4436940532,0.0,4.0,True,False,1,0,1,0.0,0,0,0
3091309791,3.0,9.0,False,True,1,1,1,0.0,1,0,1
9619980736,1.0,9.0,True,False,1,0,0,0.0,1,0,0
3688497353,3.0,9.0,False,True,1,0,1,0.0,1,0,0
5846774081,0.0,9.0,False,True,1,1,1,0.0,1,0,0
1108087637,2.0,9.0,False,True,1,0,0,4.0,1,0,0
5688403595,0.0,9.0,False,False,0,0,1,0.0,0,0,0
9531350641,0.0,9.0,False,True,1,1,1,1.0,1,0,0
5059773045,0.0,8.0,False,True,1,1,1,0.0,1,0,0
6317451972,0.0,9.0,False,True,1,1,1,1.0,1,0,0
5890003771,3.0,9.0,False,True,1,1,1,0.0,1,0,0
7537396161,0.0,9.0,False,True,1,1,1,2.0,1,0,0
1116736815,1.0,9.0,False,True,1,1,1,3.0,1,0,0
7757688079,0.0,9.0,False,True,1,1,1,0.0,1,0,1
7232774989,3.0,9.0,False,True,1,1,1,4.0,1,0,0
6717587589,0.0,9.0,False,True,1,0,1,0.0,1,0,0
1583173151,0.0,9.0,True,False,1,1,1,1.0,1,1,0
5051847172,0.0,8.0,True,False,1,0,1,0.0,0,0,0
4894728188,0.0,9.0,False,True,1,0,1,0.0,1,0,1
4421199167,3.0,9.0,True,False,1,1,1,0.0,1,0,0
1428113442,0.0,9.0,True,False,0,0,1,0.0,0,0,0
9290604877,0.0,9.0,False,True,1,1,1,2.0,1,0,0
8996080304,0.0,9.0,False,False,0,0,0,0.0,0,0,0
9199047595,0.0,2.0,False,False,0,0,0,0.0,0,0,0
4112113822,1.0,9.0,False,True,1,1,1,0.0,1,0,1
9943946335,0.0,9.0,True,False,1,1,1,0.0,1,0,0
4326609631,0.0,9.0,False,True,1,1,1,0.0,0,0,0
1534854754,0.0,9.0,False,True,1,1,1,1.0,1,0,0
4648688096,0.0,9.0,False,True,1,0,1,0.0,1,0,1
6955593186,0.0,9.0,False,True,1,0,1,0.0,1,0,1
7052413383,1.0,9.0,True,False,1,1,1,1.0,1,1,0
5815513407,0.0,9.0,False,False,0,0,0,0.0,0,0,0
6085858437,3.0,9.0,False,True,1,1,1,1.0,1,0,1
4305180492,0.0,3.0,False,False,0,0,0,0.0,0,0,0
2783829473,0.0,9.0,True,False,1,1,0,0.0,1,0,0
9854194861,3.0,9.0,False,True,1,1,1,0.0,1,0,0
3773847556,1.0,9.0,True,False,1,1,1,0.0,1,0,1
6987100395,0.0,9.0,False,False,0,0,0,0.0,1,0,0
5375809528,0.0,9.0,True,False,1,0,0,1.0,1,1,0
7140771348,1.0,9.0,False,True,0,1,1,1.0,1,0,0
1145674656,0.0,8.0,True,False,0,0,0,0.0,0,0,0
6550712599,0.0,9.0,True,False,0,0,1,0.0,1,0,1
2984879869,0.0,9.0,False,True,0,1,1,0.0,1,0,0
4340941467,0.0,9.0,False,False,0,0,0,1.0,0,0,0
4345287190,0.0,9.0,False,False,0,0,0,0.0,1,0,0
3221151315,0.0,9.0,False,False,0,0,0,0.0,0,0,0
3905407277,0.0,8.0,False,True,1,1,0,0.0,1,0,1
6461595697,0.0,8.0,False,True,1,1,0,2.0,1,0,0
2482951079,0.0,1.0,True,False,1,0,1,0.0,0,0,0
2744012792,2.0,9.0,False,True,1,1,1,2.0,1,0,1
4403069079,0.0,2.0,False,False,1,0,0,1.0,0,1,0
7292825203,1.0,9.0,False,True,1,1,0,0.0,1,0,0
5113258244,1.0,9.0,False,True,1,1,1,0.0,1,0,0
4010388213,0.0,1.0,True,False,1,0,1,0.0,0,0,0
5380622050,0.0,9.0,True,False,1,1,1,2.0,1,1,1
3861877835,1.0,9.0,False,True,1,1,1,2.0,1,0,0
4335909923,0.0,9.0,False,False,0,0,0,0.0,0,0,0
9947517361,0.0,3.0,False,False,0,0,0,0.0,0,0,0
6768011091,0.0,9.0,True,False,1,1,1,0.0,1,0,0
7575675744,1.0,9.0,True,False,1,0,1,0.0,1,0,0
7316435317,0.0,1.0,True,False,0,0,0,0.0,0,0,0
9332533637,0.0,9.0,False,True,1,1,1,1.0,1,0,1
2203874608,0.0,9.0,True,False,0,1,1,2.0,1,1,0
5911638856,1.0,9.0,False,True,1,1,1,0.0,1,0,1
9152680757,3.0,6.0,False,True,1,1,1,0.0,1,0,0
7977274145,3.0,9.0,False,True,1,1,1,0.0,1,0,1
9290604877,0.0,9.0,False,True,1,1,1,2.0,1,0,0
5432246596,3.0,8.0,False,True,1,0,1,1.0,1,0,0
7734499057,0.0,8.0,True,False,1,1,1,0.0,1,0,0
1384679313,0.0,9.0,False,True,1,1,1,2.0,1,0,0
7879013715,0.0,9.0,True,False,1,1,1,2.0,1,1,0
3462946636,0.0,9.0,True,False,0,0,0,0.0,1,0,0
3556144457,1.0,9.0,False,True,1,1,1,0.0,1,0,1
3114294746,1.0,9.0,False,True,1,1,1,0.0,1,0,0
2032248583,0.0,8.0,True,False,1,1,1,0.0,0,0,1
9851857155,0.0,9.0,False,False,1,1,1,3.0,1,0,1
8175678734,2.0,9.0,True,False,0,0,1,0.0,1,0,1
3850326469,0.0,8.0,False,True,0,0,0,0.0,1,0,0
8829606384,0.0,7.0,True,False,1,0,0,1.0,1,1,0
4028472404,0.0,9.0,False,True,1,1,0,1.0,1,0,1
7966012705,0.0,9.0,False,True,1,0,0,0.0,1,0,0
1774070165,1.0,9.0,False,True,0,1,0,0.0,1,0,1
8273232004,1.0,9.0,True,False,0,0,0,0.0,1,0,1
3241803050,0.0,9.0,False,True,1,1,1,0.0,1,0,0
8737043130,0.0,9.0,True,False,1,1,1,0.0,1,0,1
4602839446,0.0,9.0,False,False,0,0,1,0.0,0,0,0
5609844186,0.0,9.0,False,True,1,1,1,1.0,1,0,0
7607520159,0.0,7.0,True,False,1,1,1,1.0,0,1,1
6360275947,1.0,9.0,False,True,1,1,1,2.0,1,0,0
8294188241,0.0,9.0,False,True,1,1,1,1.0,1,0,1
8109516542,0.0,9.0,False,True,1,1,1,1.0,1,0,0
5391821123,0.0,9.0,True,False,1,1,0,0.0,1,0,0
6097692026,0.0,9.0,False,False,0,0,0,0.0,0,0,0
8794502314,0.0,9.0,False,True,1,1,1,5.0,1,0,1
4310687801,0.0,1.0,False,False,0,0,0,0.0,0,0,0
2242484361,0.0,7.0,False,True,1,1,1,0.0,0,0,0
7032888860,1.0,9.0,False,True,1,1,1,1.0,1,0,0
5415288475,1.0,8.0,True,False,0,0,0,0.0,1,0,0
3401203470,1.0,9.0,True,False,0,0,1,0.0,1,0,0
1229709973,0.0,9.0,False,True,1,0,0,0.0,1,0,1
2733470322,0.0,7.0,False,False,0,0,0,0.0,0,0,0
7793026346,1.0,9.0,True,False,1,1,1,1.0,1,1,0
6856765459,0.0,9.0,False,True,1,1,1,0.0,1,0,0
3059984750,0.0,9.0,False,True,0,0,0,0.0,1,0,1
7540025962,3.0,9.0,True,False,1,1,1,0.0,1,0,0
5519823735,0.0,9.0,False,True,0,0,0,0.0,1,0,0
8397149247,0.0,9.0,False,True,1,1,1,0.0,1,0,1
3807871640,0.0,9.0,False,True,1,0,0,1.0,1,0,0
7524533966,0.0,7.0,False,False,1,0,1,0.0,0,0,0
6301806708,0.0,9.0,True,False,1,1,1,1.0,1,1,0
9322582037,0.0,9.0,False,False,0,0,0,4.0,1,0,0
4513979384,2.0,9.0,False,True,1,1,1,0.0,0,0,1
2338245054,0.0,8.0,False,False,0,0,0,0.0,0,0,0
8081714353,0.0,9.0,False,True,1,1,1,0.0,1,0,1
4742916846,0.0,9.0,False,True,1,1,1,2.0,1,0,1
8662202179,1.0,9.0,False,True,1,1,1,0.0,1,0,1
4092973268,0.0,8.0,False,True,0,0,1,0.0,0,0,0
3610689240,0.0,9.0,False,True,1,1,1,0.0,1,0,1
2524284370,0.0,9.0,True,False,0,0,0,0.0,1,0,0
5216301724,0.0,9.0,False,True,1,1,1,0.0,1,0,0
4530919667,1.0,9.0,True,False,1,1,0,1.0,1,1,0
5145025196,0.0,9.0,False,False,0,0,0,0.0,0,0,0
5564712299,0.0,9.0,False,True,1,1,1,1.0,1,0,0
7528079590,0.0,9.0,False,False,0,0,0,0.0,0,0,0
2970525790,0.0,9.0,False,True,1,1,1,0.0,1,0,0
5272508542,3.0,9.0,False,True,1,0,1,0.0,1,0,0
9686989344,2.0,9.0,True,False,1,1,0,1.0,1,1,1
9665607000,0.0,9.0,False,True,0,1,0,1.0,1,0,0
3327991813,2.0,9.0,False,True,1,1,1,0.0,1,0,1
1590439228,0.0,9.0,True,False,0,0,1,0.0,1,0,0
2779365650,0.0,9.0,False,True,1,1,0,2.0,1,0,0
3819318925,0.0,9.0,False,True,1,1,1,0.0,1,0,1
9471001088,1.0,9.0,False,True,1,1,1,2.0,1,0,1
3064179527,0.0,9.0,False,True,1,1,1,1.0,1,0,0
2131974566,0.0,1.0,False,False,0,0,0,0.0,0,0,0
4536679926,0.0,9.0,True,False,0,0,0,0.0,0,0,0
3765904255,2.0,8.0,False,True,1,1,1,0.0,1,0,0
6252940645,1.0,9.0,True,False,1,1,1,0.0,1,0,0
9907096223,3.0,9.0,True,False,1,1,1,4.0,1,1,1
4348310433,0.0,9.0,True,False,1,0,1,1.0,1,1,0
8568777241,0.0,3.0,False,False,0,0,0,0.0,1,0,0
1457190262,2.0,9.0,False,False,1,1,1,0.0,1,0,1
8980407796,0.0,9.0,False,True,1,1,1,0.0,1,0,1
1554360345,0.0,9.0,False,True,1,0,1,4.0,0,0,0
7193857033,0.0,9.0,True,False,1,1,1,1.0,1,1,0
5471777388,0.0,9.0,True,False,0,0,0,0.0,0,0,0
3441033383,0.0,9.0,False,True,0,0,1,0.0,1,0,0
5558490777,3.0,9.0,True,False,1,1,1,0.0,1,0,0
2211831236,3.0,9.0,False,True,1,1,1,0.0,0,0,1
9248427033,0.0,8.0,True,False,0,0,0,0.0,1,0,0
9650580098,0.0,9.0,True,False,0,0,0,0.0,1,0,0
3226631659,1.0,9.0,True,False,1,1,1,0.0,1,0,0
3060009155,0.0,9.0,True,False,0,0,0,0.0,1,0,0
3903260078,0.0,9.0,False,True,1,1,1,0.0,1,0,1
1977161564,3.0,9.0,False,True,1,1,1,0.0,1,0,1
6040027466,0.0,7.0,False,True,1,1,0,0.0,1,0,0
4114277920,2.0,9.0,False,True,0,0,1,0.0,1,0,0
5375908621,0.0,9.0,True,False,1,1,1,0.0,1,0,1
5775572529,0.0,6.0,False,True,0,0,0,0.0,0,0,0
4797332482,0.0,9.0,True,False,1,1,0,2.0,1,1,0
5751647447,0.0,9.0,True,False,1,1,1,0.0,0,0,0
8623340401,1.0,8.0,False,True,1,1,1,0.0,1,0,1
3842849476,0.0,4.0,False,True,1,0,1,0.0,0,0,0
4567579556,3.0,9.0,False,True,1,1,1,3.0,1,0,0
7232082871,1.0,9.0,False,True,1,1,1,1.0,1,0,0
2514180183,1.0,9.0,True,False,0,0,0,0.0,1,0,0
7728397566,0.0,9.0,False,False,0,0,0,0.0,0,0,0
7052406768,0.0,9.0,False,True,1,1,1,0.0,1,0,0
8243060584,0.0,3.0,True,False,0,0,0,0.0,1,0,0
5014919353,0.0,9.0,False,True,1,1,1,3.0,1,0,0
5580367099,0.0,8.0,True,False,0,0,0,0.0,0,0,0
7547582808,0.0,9.0,True,False,0,0,1,0.0,1,0,0
3973844787,2.0,9.0,False,True,1,1,1,0.0,1,0,0
9204836901,2.0,9.0,False,True,1,1,1,3.0,1,0,0
3590952861,0.0,4.0,True,False,0,0,1,0.0,0,0,1
3357723029,0.0,9.0,True,False,0,0,0,2.0,1,1,0
4934399372,1.0,9.0,True,False,1,1,1,3.0,1,1,0
9787193235,0.0,9.0,False,True,0,0,1,0.0,1,0,0
6029540322,0.0,9.0,False,False,0,0,0,0.0,1,0,0
6277163086,0.0,9.0,False,False,0,0,0,0.0,0,0,0
2849161541,0.0,9.0,False,False,0,0,0,0.0,0,0,0
6130827564,0.0,9.0,False,True,1,0,0,0.0,1,0,0
8409319746,2.0,9.0,True,False,1,1,1,2.0,1,1,0
8941229575,0.0,9.0,False,False,0,0,0,0.0,1,0,0
3389564700,0.0,9.0,True,False,1,1,1,2.0,1,1,0
6780120440,0.0,9.0,False,True,1,1,1,2.0,1,0,1
8367406981,2.0,9.0,False,True,1,1,1,0.0,1,0,1
7113840621,0.0,2.0,False,False,0,0,0,0.0,0,0,0
2560108375,0.0,9.0,True,False,1,0,1,0.0,1,0,0
4945987172,0.0,9.0,False,False,0,0,0,0.0,0,0,0
2297335335,3.0,9.0,False,True,1,0,1,0.0,1,0,0
6408302402,2.0,9.0,True,False,1,1,1,1.0,1,1,0
9732345972,0.0,9.0,False,True,1,1,1,2.0,1,0,1
7837335526,0.0,9.0,False,False,0,0,0,0.0,1,0,0
4736566462,0.0,9.0,False,True,1,1,1,0.0,1,0,1
5644202163,0.0,9.0,False,True,1,1,1,1.0,1,0,0
1147034776,0.0,9.0,False,True,0,0,1,0.0,0,0,0
2554718052,3.0,9.0,True,False,1,1,1,0.0,1,0,1
6640707809,0.0,3.0,True,False,0,0,1,0.0,0,0,0
3201404670,3.0,9.0,False,True,1,1,1,0.0,1,0,0
8234509550,0.0,9.0,False,True,1,1,1,0.0,0,0,1
7398729144,0.0,9.0,False,True,1,1,1,3.0,1,0,1
5450385332,0.0,9.0,False,True,1,1,1,2.0,1,0,1
8766139586,3.0,9.0,False,True,1,1,1,3.0,1,0,1
